"Jahr (Endbestand)","Konfession (gruppiert 2) (Sort)","Konfession (gruppiert 2) (lang)","Schweiz / Ausland Heimat historisch (Sort)","Schweiz / Ausland Heimat historisch","Statistische Zone (historisch) (Code)","Statistische Zone (historisch) (5-Stellig)","Statistische Zone (historisch) (Name)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Stadtkreis (historisch) (Num)","Stadtkreis (historisch) (Name)","Anzahl Personen"
"2012",1,"evangelisch-reformiert",2,"AusländerInnen",12103,"12103","Auzelg",121,"Saatlen",12,"Kreis 12",8
"2012",1,"evangelisch-reformiert",2,"AusländerInnen",12201,"12201","Tulpenstrasse",122,"Schwamendingen-Mitte",12,"Kreis 12",42
"2012",1,"evangelisch-reformiert",2,"AusländerInnen",12202,"12202","Bocklerstrasse",122,"Schwamendingen-Mitte",12,"Kreis 12",59
"2012",1,"evangelisch-reformiert",2,"AusländerInnen",12203,"12203","Auhof",122,"Schwamendingen-Mitte",12,"Kreis 12",50
"2012",1,"evangelisch-reformiert",2,"AusländerInnen",12204,"12204","Schürgistrasse",122,"Schwamendingen-Mitte",12,"Kreis 12",50
"2012",1,"evangelisch-reformiert",2,"AusländerInnen",12205,"12205","Roswiesenstrasse",122,"Schwamendingen-Mitte",12,"Kreis 12",28
"2012",1,"evangelisch-reformiert",2,"AusländerInnen",12301,"12301","Kronwiesenstrasse",123,"Hirzenbach",12,"Kreis 12",15
"2012",1,"evangelisch-reformiert",2,"AusländerInnen",12302,"12302","Hirzenbachstrasse",123,"Hirzenbach",12,"Kreis 12",63
"2012",1,"evangelisch-reformiert",2,"AusländerInnen",12303,"12303","Mattenhof",123,"Hirzenbach",12,"Kreis 12",64
"2012",1,"evangelisch-reformiert",2,"AusländerInnen",12304,"12304","Probsteistrasse",123,"Hirzenbach",12,"Kreis 12",34
"2012",2,"römisch-katholisch",1,"SchweizerInnen",1101,"01101","Zähringerstrasse",11,"Rathaus",1,"Kreis 1",67
"2012",2,"römisch-katholisch",1,"SchweizerInnen",1102,"01102","Zentralbibliothek",11,"Rathaus",1,"Kreis 1",165
"2012",2,"römisch-katholisch",1,"SchweizerInnen",1103,"01103","Grossmünster",11,"Rathaus",1,"Kreis 1",154
"2012",2,"römisch-katholisch",1,"SchweizerInnen",1104,"01104","Oberdorf",11,"Rathaus",1,"Kreis 1",127
"2012",2,"römisch-katholisch",1,"SchweizerInnen",1201,"01201","Central",12,"Hochschulen",1,"Kreis 1",76
"2012",2,"römisch-katholisch",1,"SchweizerInnen",1202,"01202","ETH / Universität",12,"Hochschulen",1,"Kreis 1",20
"2012",2,"römisch-katholisch",1,"SchweizerInnen",1203,"01203","Bellevue",12,"Hochschulen",1,"Kreis 1",27
"2012",2,"römisch-katholisch",1,"SchweizerInnen",1301,"01301","Schipfe",13,"Lindenhof",1,"Kreis 1",87
"2012",2,"römisch-katholisch",1,"SchweizerInnen",1302,"01302","Münsterhof",13,"Lindenhof",1,"Kreis 1",77
"2012",2,"römisch-katholisch",1,"SchweizerInnen",1303,"01303","Stadthaus",13,"Lindenhof",1,"Kreis 1",7
"2012",2,"römisch-katholisch",1,"SchweizerInnen",1401,"01401","Bahnhofplatz",14,"City",1,"Kreis 1",7
"2012",2,"römisch-katholisch",1,"SchweizerInnen",1402,"01402","Sihlporte",14,"City",1,"Kreis 1",12
"2012",2,"römisch-katholisch",1,"SchweizerInnen",1403,"01403","Selnaustrasse",14,"City",1,"Kreis 1",92
"2012",2,"römisch-katholisch",1,"SchweizerInnen",1404,"01404","Paradeplatz",14,"City",1,"Kreis 1",14
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2101,"02101","Bahnhof Wollishofen",21,"Wollishofen",2,"Kreis 2",65
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2102,"02102","Bellariastrasse",21,"Wollishofen",2,"Kreis 2",500
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2103,"02103","Jugendherberge",21,"Wollishofen",2,"Kreis 2",377
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2104,"02104","Morgental",21,"Wollishofen",2,"Kreis 2",247
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2105,"02105","Manegg",21,"Wollishofen",2,"Kreis 2",14
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2106,"02106","Waschanstalt",21,"Wollishofen",2,"Kreis 2",23
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2107,"02107","Auf der Egg",21,"Wollishofen",2,"Kreis 2",293
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2108,"02108","Neubühl",21,"Wollishofen",2,"Kreis 2",559
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2109,"02109","Entlisberg",21,"Wollishofen",2,"Kreis 2",806
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2110,"02110","Verenastrasse",21,"Wollishofen",2,"Kreis 2",229
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2111,"02111","Seeblickstrasse",21,"Wollishofen",2,"Kreis 2",161
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2301,"02301","Höckler",23,"Leimbach",2,"Kreis 2",326
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2302,"02302","Mahrbachweg",23,"Leimbach",2,"Kreis 2",295
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2303,"02303","Sihlweidstrasse",23,"Leimbach",2,"Kreis 2",544
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2401,"02401","Parkring",24,"Enge",2,"Kreis 2",178
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2402,"02402","Kongresshaus",24,"Enge",2,"Kreis 2",135
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2403,"02403","Belvoir-Park",24,"Enge",2,"Kreis 2",185
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2404,"02404","Museum Rietberg",24,"Enge",2,"Kreis 2",525
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2405,"02405","Rieterplatz",24,"Enge",2,"Kreis 2",388
"2012",2,"römisch-katholisch",1,"SchweizerInnen",2406,"02406","Gartenstrasse",24,"Enge",2,"Kreis 2",47
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3101,"03101","Höfliweg",31,"Alt-Wiedikon",3,"Kreis 3",893
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3102,"03102","Goldbrunnenplatz",31,"Alt-Wiedikon",3,"Kreis 3",368
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3103,"03103","Gotthelfstrasse",31,"Alt-Wiedikon",3,"Kreis 3",327
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3104,"03104","Manesseplatz",31,"Alt-Wiedikon",3,"Kreis 3",427
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3105,"03105","Binz",31,"Alt-Wiedikon",3,"Kreis 3",389
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3106,"03106","Saalsporthalle",31,"Alt-Wiedikon",3,"Kreis 3",416
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3301,"03301","Heuried",33,"Friesenberg",3,"Kreis 3",281
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3302,"03302","Gehrenholz",33,"Friesenberg",3,"Kreis 3",495
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3303,"03303","Uetliberg",33,"Friesenberg",3,"Kreis 3",472
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3304,"03304","Strassenverkehrsamt",33,"Friesenberg",3,"Kreis 3",338
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3305,"03305","Albisgüetli",33,"Friesenberg",3,"Kreis 3",368
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3306,"03306","Triemli",33,"Friesenberg",3,"Kreis 3",393
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3401,"03401","Schaufelbergerstrasse",34,"Sihlfeld",3,"Kreis 3",622
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3402,"03402","FriedhofSihlfeld",34,"Sihlfeld",3,"Kreis 3",378
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3403,"03403","Brahmsstrasse",34,"Sihlfeld",3,"Kreis 3",459
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3404,"03404","Fritschistrasse",34,"Sihlfeld",3,"Kreis 3",429
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3405,"03405","Idaplatz",34,"Sihlfeld",3,"Kreis 3",551
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3406,"03406","Zwinglihaus",34,"Sihlfeld",3,"Kreis 3",709
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3407,"03407","BahnhofWiedikon",34,"Sihlfeld",3,"Kreis 3",318
"2012",2,"römisch-katholisch",1,"SchweizerInnen",3408,"03408","Sihlhölzli",34,"Sihlfeld",3,"Kreis 3",203
"2012",2,"römisch-katholisch",1,"SchweizerInnen",4101,"04101","Kalkbreite",41,"Werd",4,"Kreis 4",257
"2012",2,"römisch-katholisch",1,"SchweizerInnen",4102,"04102","Werdplatz",41,"Werd",4,"Kreis 4",235
"2012",2,"römisch-katholisch",1,"SchweizerInnen",4103,"04103","Schöntalstrasse",41,"Werd",4,"Kreis 4",169
"2012",2,"römisch-katholisch",1,"SchweizerInnen",4201,"04201","Schöneggplatz",42,"Langstrasse",4,"Kreis 4",302
"2012",2,"römisch-katholisch",1,"SchweizerInnen",4202,"04202","Bäckeranlage",42,"Langstrasse",4,"Kreis 4",221
"2012",2,"römisch-katholisch",1,"SchweizerInnen",4203,"04203","Engelstrasse",42,"Langstrasse",4,"Kreis 4",457
"2012",2,"römisch-katholisch",1,"SchweizerInnen",4204,"04204","Bezirksgebäude",42,"Langstrasse",4,"Kreis 4",66
"2012",2,"römisch-katholisch",1,"SchweizerInnen",4205,"04205","Volkshaus",42,"Langstrasse",4,"Kreis 4",340
"2012",2,"römisch-katholisch",1,"SchweizerInnen",4206,"04206","Sihlpost",42,"Langstrasse",4,"Kreis 4",258
"2012",2,"römisch-katholisch",1,"SchweizerInnen",4401,"04401","Schlachthof",44,"Hard",4,"Kreis 4",347
"2012",2,"römisch-katholisch",1,"SchweizerInnen",4402,"04402","Norastrasse",44,"Hard",4,"Kreis 4",576
"2012",2,"römisch-katholisch",1,"SchweizerInnen",4403,"04403","Bullingerhof",44,"Hard",4,"Kreis 4",451
"2012",2,"römisch-katholisch",1,"SchweizerInnen",4404,"04404","Lochergut",44,"Hard",4,"Kreis 4",398
"2012",2,"römisch-katholisch",1,"SchweizerInnen",4405,"04405","Güterbahnhof",44,"Hard",4,"Kreis 4",356
"2012",2,"römisch-katholisch",1,"SchweizerInnen",5101,"05101","Josefswiese",51,"Gewerbeschule",5,"Kreis 5",515
"2012",2,"römisch-katholisch",1,"SchweizerInnen",5102,"05102","Quellenstrasse",51,"Gewerbeschule",5,"Kreis 5",554
"2012",2,"römisch-katholisch",1,"SchweizerInnen",5103,"05103","Berufsschule",51,"Gewerbeschule",5,"Kreis 5",147
"2012",2,"römisch-katholisch",1,"SchweizerInnen",5104,"05104","Museum für Gestaltung",51,"Gewerbeschule",5,"Kreis 5",44
"2012",2,"römisch-katholisch",1,"SchweizerInnen",5105,"05105","Johannesgasse",51,"Gewerbeschule",5,"Kreis 5",228
"2012",2,"römisch-katholisch",1,"SchweizerInnen",5106,"05106","Konradstrasse",51,"Gewerbeschule",5,"Kreis 5",174
"2012",2,"römisch-katholisch",1,"SchweizerInnen",5201,"05201","Hardturm",52,"Escher Wyss",5,"Kreis 5",197
"2012",2,"römisch-katholisch",1,"SchweizerInnen",5202,"05202","Technopark",52,"Escher Wyss",5,"Kreis 5",158
"2012",2,"römisch-katholisch",1,"SchweizerInnen",5203,"05203","Neue Hard",52,"Escher Wyss",5,"Kreis 5",244
"2012",2,"römisch-katholisch",1,"SchweizerInnen",5204,"05204","KV-Business School",52,"Escher Wyss",5,"Kreis 5",3
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6101,"06101","Nordheim",61,"Unterstrass",6,"Kreis 6",169
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6102,"06102","Kiefernweg",61,"Unterstrass",6,"Kreis 6",289
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6103,"06103","Freibad Allenmoos",61,"Unterstrass",6,"Kreis 6",119
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6104,"06104","Radio-Studio",61,"Unterstrass",6,"Kreis 6",200
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6105,"06105","Steinkluppe",61,"Unterstrass",6,"Kreis 6",408
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6106,"06106","Seminarstrasse",61,"Unterstrass",6,"Kreis 6",370
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6107,"06107","Guggachstrasse",61,"Unterstrass",6,"Kreis 6",556
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6108,"06108","Stüssistrasse",61,"Unterstrass",6,"Kreis 6",634
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6109,"06109","Irchel",61,"Unterstrass",6,"Kreis 6",387
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6110,"06110","Gemsenstrasse",61,"Unterstrass",6,"Kreis 6",271
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6111,"06111","Schindlerstrasse",61,"Unterstrass",6,"Kreis 6",402
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6112,"06112","Drahtschmidli",61,"Unterstrass",6,"Kreis 6",240
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6113,"06113","Beckenhof",61,"Unterstrass",6,"Kreis 6",313
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6301,"06301","UniIrchel",63,"Oberstrass",6,"Kreis 6",68
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6302,"06302","Letzistrasse",63,"Oberstrass",6,"Kreis 6",410
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6303,"06303","Ottikerstrasse",63,"Oberstrass",6,"Kreis 6",356
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6304,"06304","Culmannstrasse",63,"Oberstrass",6,"Kreis 6",416
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6305,"06305","Frauenklinik",63,"Oberstrass",6,"Kreis 6",244
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6306,"06306","Rigistrasse",63,"Oberstrass",6,"Kreis 6",329
"2012",2,"römisch-katholisch",1,"SchweizerInnen",6307,"06307","Rigiblick",63,"Oberstrass",6,"Kreis 6",126
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7101,"07101","Heubeeriweg",71,"Fluntern",7,"Kreis 7",314
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7102,"07102","Sonnenbad",71,"Fluntern",7,"Kreis 7",209
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7103,"07103","Bethanien",71,"Fluntern",7,"Kreis 7",352
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7104,"07104","Universitätsspital",71,"Fluntern",7,"Kreis 7",219
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7105,"07105","Platte",71,"Fluntern",7,"Kreis 7",230
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7106,"07106","Zoo",71,"Fluntern",7,"Kreis 7",50
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7201,"07201","Dolder",72,"Hottingen",7,"Kreis 7",25
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7202,"07202","Sonnenberg",72,"Hottingen",7,"Kreis 7",114
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7203,"07203","Doldertal",72,"Hottingen",7,"Kreis 7",185
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7204,"07204","Kinderspital",72,"Hottingen",7,"Kreis 7",441
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7205,"07205","Merkurplatz",72,"Hottingen",7,"Kreis 7",392
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7206,"07206","Pflegerinnenschule",72,"Hottingen",7,"Kreis 7",235
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7207,"07207","Eidmattstrasse",72,"Hottingen",7,"Kreis 7",375
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7301,"07301","Degenried",73,"Hirslanden",7,"Kreis 7",216
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7302,"07302","Klusplatz",73,"Hirslanden",7,"Kreis 7",470
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7303,"07303","Hegibachplatz",73,"Hirslanden",7,"Kreis 7",626
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7401,"07401","Buchzelgstrasse",74,"Witikon",7,"Kreis 7",554
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7402,"07402","Carl Spitteler-Strasse",74,"Witikon",7,"Kreis 7",372
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7403,"07403","Eierbrecht",74,"Witikon",7,"Kreis 7",336
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7404,"07404","Loorenstrasse",74,"Witikon",7,"Kreis 7",133
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7405,"07405","Glockenacker",74,"Witikon",7,"Kreis 7",204
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7406,"07406","ImTrichtisal",74,"Witikon",7,"Kreis 7",273
"2012",2,"römisch-katholisch",1,"SchweizerInnen",7407,"07407","Trichtenhausen",74,"Witikon",7,"Kreis 7",251
"2012",2,"römisch-katholisch",1,"SchweizerInnen",8101,"08101","Seebad Utoquai",81,"Seefeld",8,"Kreis 8",205
"2012",2,"römisch-katholisch",1,"SchweizerInnen",8102,"08102","Chinagarten",81,"Seefeld",8,"Kreis 8",356
"2012",2,"römisch-katholisch",1,"SchweizerInnen",8103,"08103","Tiefenbrunnen",81,"Seefeld",8,"Kreis 8",301
"2012",2,"römisch-katholisch",1,"SchweizerInnen",8201,"08201","Holbeinstrasse",82,"Mühlebach",8,"Kreis 8",332
"2012",2,"römisch-katholisch",1,"SchweizerInnen",8202,"08202","Riesbachstrasse",82,"Mühlebach",8,"Kreis 8",157
"2012",2,"römisch-katholisch",1,"SchweizerInnen",8203,"08203","Geranienstrasse",82,"Mühlebach",8,"Kreis 8",367
"2012",2,"römisch-katholisch",1,"SchweizerInnen",8204,"08204","In der Mühle",82,"Mühlebach",8,"Kreis 8",190
"2012",2,"römisch-katholisch",1,"SchweizerInnen",8301,"08301","Neumünster",83,"Weinegg",8,"Kreis 8",105
"2012",2,"römisch-katholisch",1,"SchweizerInnen",8302,"08302","Botanischer Garten",83,"Weinegg",8,"Kreis 8",111
"2012",2,"römisch-katholisch",1,"SchweizerInnen",8303,"08303","Burghölzli",83,"Weinegg",8,"Kreis 8",335
"2012",2,"römisch-katholisch",1,"SchweizerInnen",8304,"08304","Rehalp",83,"Weinegg",8,"Kreis 8",348
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9101,"09101","Brünneliacker",91,"Albisrieden",9,"Kreis 9",340
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9102,"09102","In den Rütenen",91,"Albisrieden",9,"Kreis 9",414
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9103,"09103","Bockhornstrasse",91,"Albisrieden",9,"Kreis 9",300
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9104,"09104","Zollfreilager",91,"Albisrieden",9,"Kreis 9",673
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9105,"09105","In der Ey",91,"Albisrieden",9,"Kreis 9",733
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9106,"09106","Mühlezelgstrasse",91,"Albisrieden",9,"Kreis 9",474
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9107,"09107","Letzigraben",91,"Albisrieden",9,"Kreis 9",310
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9108,"09108","Sackzelg",91,"Albisrieden",9,"Kreis 9",230
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9109,"09109","Espenhof",91,"Albisrieden",9,"Kreis 9",920
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9201,"09201","Dunkelhölzli",92,"Altstetten",9,"Kreis 9",741
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9202,"09202","Loogartenstrasse",92,"Altstetten",9,"Kreis 9",522
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9203,"09203","Eichbühl",92,"Altstetten",9,"Kreis 9",442
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9204,"09204","Buchlern",92,"Altstetten",9,"Kreis 9",603
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9205,"09205","Dachslernstrasse",92,"Altstetten",9,"Kreis 9",480
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9206,"09206","Bachmattstrasse",92,"Altstetten",9,"Kreis 9",414
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9207,"09207","Werdhölzli",92,"Altstetten",9,"Kreis 9",128
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9208,"09208","Hardhof",92,"Altstetten",9,"Kreis 9",41
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9209,"09209","Altstetterplatz",92,"Altstetten",9,"Kreis 9",355
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9210,"09210","Calandastrasse",92,"Altstetten",9,"Kreis 9",246
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9211,"09211","Zwyssigstrasse",92,"Altstetten",9,"Kreis 9",281
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9212,"09212","Grimselstrasse",92,"Altstetten",9,"Kreis 9",374
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9213,"09213","Edelweissstrasse",92,"Altstetten",9,"Kreis 9",348
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9214,"09214","Letzigrund",92,"Altstetten",9,"Kreis 9",400
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9215,"09215","Juchhof",92,"Altstetten",9,"Kreis 9",136
"2012",2,"römisch-katholisch",1,"SchweizerInnen",9216,"09216","Grünaustrasse",92,"Altstetten",9,"Kreis 9",468
"2012",2,"römisch-katholisch",1,"SchweizerInnen",10101,"10101","Riedhof",101,"Höngg",10,"Kreis 10",721
"2012",2,"römisch-katholisch",1,"SchweizerInnen",10102,"10102","Hönggerberg",101,"Höngg",10,"Kreis 10",611
"2012",2,"römisch-katholisch",1,"SchweizerInnen",10103,"10103","Imbisbühlstrasse",101,"Höngg",10,"Kreis 10",621
"2012",2,"römisch-katholisch",1,"SchweizerInnen",10104,"10104","Werdinsel",101,"Höngg",10,"Kreis 10",404
"2012",2,"römisch-katholisch",1,"SchweizerInnen",10105,"10105","ETH Hönggerberg",101,"Höngg",10,"Kreis 10",3
"2012",2,"römisch-katholisch",1,"SchweizerInnen",10106,"10106","Bauherrenstrasse",101,"Höngg",10,"Kreis 10",294
"2012",2,"römisch-katholisch",1,"SchweizerInnen",10107,"10107","Grossmannstrasse",101,"Höngg",10,"Kreis 10",482
"2012",2,"römisch-katholisch",1,"SchweizerInnen",10108,"10108","Waidbad",101,"Höngg",10,"Kreis 10",369
"2012",2,"römisch-katholisch",1,"SchweizerInnen",10109,"10109","Rütihof",101,"Höngg",10,"Kreis 10",764
"2012",2,"römisch-katholisch",1,"SchweizerInnen",10110,"10110","Gsteigstrasse",101,"Höngg",10,"Kreis 10",422
"2012",2,"römisch-katholisch",1,"SchweizerInnen",10201,"10201","Waidspital",102,"Wipkingen",10,"Kreis 10",227
"2012",2,"römisch-katholisch",1,"SchweizerInnen",10202,"10202","Im Sydefädeli",102,"Wipkingen",10,"Kreis 10",618
"2012",2,"römisch-katholisch",1,"SchweizerInnen",10203,"10203","Zschokkestrasse",102,"Wipkingen",10,"Kreis 10",318
"2012",2,"römisch-katholisch",1,"SchweizerInnen",10204,"10204","Rosengartenstrasse",102,"Wipkingen",10,"Kreis 10",300
"2012",2,"römisch-katholisch",1,"SchweizerInnen",10205,"10205","Röschibachstrasse",102,"Wipkingen",10,"Kreis 10",478
"2012",2,"römisch-katholisch",1,"SchweizerInnen",10206,"10206","Schubertstrasse",102,"Wipkingen",10,"Kreis 10",551
"2012",2,"römisch-katholisch",1,"SchweizerInnen",10207,"10207","Letten",102,"Wipkingen",10,"Kreis 10",492
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11101,"11101","Katzensee",111,"Affoltern",11,"Kreis 11",645
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11102,"11102","Furttalstrasse",111,"Affoltern",11,"Kreis 11",322
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11103,"11103","Zehntenhausplatz",111,"Affoltern",11,"Kreis 11",912
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11104,"11104","Schauenbergstrasse",111,"Affoltern",11,"Kreis 11",1209
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11105,"11105","Schützenmatt",111,"Affoltern",11,"Kreis 11",380
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11106,"11106","Hürststrasse",111,"Affoltern",11,"Kreis 11",618
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11107,"11107","Reckenholz",111,"Affoltern",11,"Kreis 11",654
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11501,"11501","Affolternstrasse",115,"Oerlikon",11,"Kreis 11",940
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11502,"11502","Holunderhof",115,"Oerlikon",11,"Kreis 11",316
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11503,"11503","Albin Zollinger-Platz",115,"Oerlikon",11,"Kreis 11",589
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11504,"11504","Marktplatz Oerlikon",115,"Oerlikon",11,"Kreis 11",334
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11505,"11505","Stadthof",115,"Oerlikon",11,"Kreis 11",377
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11506,"11506","Messegelände",115,"Oerlikon",11,"Kreis 11",324
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11507,"11507","Magdalenenstrasse",115,"Oerlikon",11,"Kreis 11",391
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11508,"11508","Berninaplatz",115,"Oerlikon",11,"Kreis 11",507
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11509,"11509","Gorwiden",115,"Oerlikon",11,"Kreis 11",284
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11510,"11510","Murwiesenstrasse",115,"Oerlikon",11,"Kreis 11",172
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11901,"11901","Köschenrüti",119,"Seebach",11,"Kreis 11",797
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11902,"11902","Schwandenholz",119,"Seebach",11,"Kreis 11",693
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11903,"11903","Rickenstrasse",119,"Seebach",11,"Kreis 11",325
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11904,"11904","Höhenring",119,"Seebach",11,"Kreis 11",726
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11905,"11905","Ausserdorfstrasse",119,"Seebach",11,"Kreis 11",226
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11906,"11906","Eichrain",119,"Seebach",11,"Kreis 11",732
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11907,"11907","Sandacker",119,"Seebach",11,"Kreis 11",226
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11908,"11908","Grünhaldenstrasse",119,"Seebach",11,"Kreis 11",287
"2012",2,"römisch-katholisch",1,"SchweizerInnen",11909,"11909","Leutschenbach",119,"Seebach",11,"Kreis 11",280
"2012",2,"römisch-katholisch",1,"SchweizerInnen",12101,"12101","Hagenholz",121,"Saatlen",12,"Kreis 12",409
"2012",2,"römisch-katholisch",1,"SchweizerInnen",12102,"12102","Dreispitz",121,"Saatlen",12,"Kreis 12",817
